date,home_team,away_team,home_team_elo,away_team_elo,elo_diff,home_qualified,away_qualified,home_team_total_matches,home_team_total_wins,home_team_total_draws,home_team_total_losses,home_team_win_rate,home_team_draw_rate,home_team_loss_rate,home_team_goals_scored,home_team_goals_conceded,home_team_avg_goals_scored,home_team_avg_goals_conceded,home_team_goal_diff_per_match,home_team_xg_for,home_team_xg_against,home_team_avg_xg_for,home_team_avg_xg_against,home_team_xg_diff_per_match,home_team_xg_overperf,home_team_yellow_cards,home_team_avg_yellow_cards,home_team_clean_sheets,home_team_clean_sheet_rate,away_team_total_matches,away_team_total_wins,away_team_total_draws,away_team_total_losses,away_team_win_rate,away_team_draw_rate,away_team_loss_rate,away_team_goals_scored,away_team_goals_conceded,away_team_avg_goals_scored,away_team_avg_goals_conceded,away_team_goal_diff_per_match,away_team_xg_for,away_team_xg_against,away_team_avg_xg_for,away_team_avg_xg_against,away_team_xg_diff_per_match,away_team_xg_overperf,away_team_yellow_cards,away_team_avg_yellow_cards,away_team_clean_sheets,away_team_clean_sheet_rate,goal_diff,def_diff,xg_for_diff,xg_against_diff,win_rate_diff,home_team_encoded,away_team_encoded
2022-11-23 19:00:00,spain,costa rica,1,41,40,1,0,11,8,2,1,0.7272727272727273,0.18181818181818182,0.09090909090909091,24,7,2.1818181818181817,0.6363636363636364,1.5454545454545454,18.93,10.469999999999999,1.720909090909091,0.9518181818181817,0.7690909090909093,0.46090909090909093,17,1.5454545454545454,5,0.45454545454545453,8,2,3,3,0.25,0.375,0.375,7,17,0.875,2.125,-1.25,3.37,19.240000000000002,0.42125,2.4050000000000002,-1.9837500000000001,0.45375,20,2.5,3,0.375,1.3068181818181817,-1.4886363636363638,1.299659090909091,1.4531818181818186,0.4772727272727273,65,17
2022-11-23 22:00:00,belgium,canada,8,36,28,1,1,7,2,2,3,0.2857142857142857,0.2857142857142857,0.42857142857142855,3,4,0.42857142857142855,0.5714285714285714,-0.14285714285714285,9.370000000000001,7.99,1.3385714285714287,1.1414285714285715,0.1971428571428573,-0.9100000000000001,15,2.142857142857143,4,0.5714285714285714,11,3,4,4,0.2727272727272727,0.36363636363636365,0.36363636363636365,13,11,1.1818181818181819,1.0,0.18181818181818188,14.19,10.75,1.29,0.9772727272727273,0.31272727272727274,-0.10818181818181814,22,2.0,5,0.45454545454545453,-0.7532467532467533,-0.4285714285714286,0.04857142857142871,-0.16415584415584417,0.012987012987012991,6,12
2022-11-24 13:00:00,switzerland,cameroon,21,45,24,1,0,9,4,3,2,0.4444444444444444,0.3333333333333333,0.2222222222222222,13,13,1.4444444444444444,1.4444444444444444,0.0,12.38,10.25,1.3755555555555556,1.1388888888888888,0.2366666666666668,0.0688888888888888,22,2.4444444444444446,2,0.2222222222222222,3,1,0,2,0.3333333333333333,0.0,0.6666666666666666,2,4,0.6666666666666666,1.3333333333333333,-0.6666666666666666,2.5999999999999996,6.3,0.8666666666666666,2.1,-1.2333333333333334,-0.19999999999999987,7,2.3333333333333335,1,0.3333333333333333,0.7777777777777778,0.11111111111111116,0.5088888888888891,0.9611111111111112,0.1111111111111111,67,11
2022-11-24 16:00:00,uruguay,south korea,13,19,6,1,1,8,4,2,2,0.5,0.25,0.25,11,4,1.375,0.5,0.875,11.36,6.370000000000001,1.42,0.7962500000000001,0.6237499999999998,-0.04499999999999993,16,2.0,5,0.625,11,5,3,3,0.45454545454545453,0.2727272727272727,0.2727272727272727,18,15,1.6363636363636365,1.3636363636363635,0.27272727272727293,18.4,16.5,1.6727272727272726,1.5,0.17272727272727262,-0.03636363636363624,25,2.272727272727273,3,0.2727272727272727,-0.26136363636363646,-0.8636363636363635,-0.2527272727272727,0.7037499999999999,0.04545454545454547,76,75
2022-11-24 19:00:00,portugal,ghana,5,68,63,1,1,10,5,2,3,0.5,0.2,0.3,17,9,1.7,0.9,0.7999999999999999,17.36,11.04,1.736,1.1039999999999999,0.6320000000000001,-0.03599999999999994,17,1.7,4,0.4,6,1,2,3,0.16666666666666666,0.3333333333333333,0.5,10,13,1.6666666666666667,2.1666666666666665,-0.4999999999999998,8.100000000000001,11.3,1.3500000000000003,1.8833333333333335,-0.5333333333333332,0.31666666666666643,17,2.8333333333333335,0,0.0,0.033333333333333215,-1.2666666666666666,0.3859999999999997,0.7793333333333337,0.33333333333333337,55,31
2022-11-24 22:00:00,brazil,serbia,6,35,29,1,0,9,4,4,1,0.4444444444444444,0.4444444444444444,0.1111111111111111,13,5,1.4444444444444444,0.5555555555555556,0.8888888888888888,18.32,5.34,2.035555555555556,0.5933333333333333,1.4422222222222225,-0.5911111111111111,13,1.4444444444444444,4,0.4444444444444444,4,0,1,3,0.0,0.25,0.75,2,6,0.5,1.5,-1.0,1.97,6.29,0.4925,1.5725,-1.08,0.007500000000000007,14,3.5,1,0.25,0.9444444444444444,-0.9444444444444444,1.5430555555555558,0.9791666666666667,0.4444444444444444,8,71
2022-11-25 13:00:00,wales,iran,30,26,4,0,1,3,0,1,2,0.0,0.3333333333333333,0.6666666666666666,1,6,0.3333333333333333,2.0,-1.6666666666666667,2.7,4.6,0.9,1.5333333333333332,-0.6333333333333332,-0.5666666666666668,4,1.3333333333333333,0,0.0,9,5,1,3,0.5555555555555556,0.1111111111111111,0.3333333333333333,16,13,1.7777777777777777,1.4444444444444444,0.33333333333333326,16.6,11.700000000000001,1.8444444444444446,1.3,0.5444444444444445,-0.06666666666666682,19,2.111111111111111,3,0.3333333333333333,-1.4444444444444444,0.5555555555555556,-0.9444444444444445,-0.23333333333333317,-0.5555555555555556,80,42
2022-11-25 16:00:00,qatar,senegal,53,18,35,1,1,11,6,2,3,0.5454545454545454,0.18181818181818182,0.2727272727272727,18,13,1.6363636363636365,1.1818181818181819,0.4545454545454546,17.95,13.57,1.6318181818181818,1.2336363636363636,0.3981818181818182,0.00454545454545461,24,2.1818181818181817,3,0.2727272727272727,8,5,1,2,0.625,0.125,0.25,14,9,1.75,1.125,0.625,13.1,7.9,1.6375,0.9875,0.6499999999999999,0.11250000000000004,14,1.75,2,0.25,-0.11363636363636354,0.05681818181818188,-0.005681818181818121,-0.2461363636363636,-0.07954545454545459,56,70
2022-11-25 19:00:00,netherlands,ecuador,7,44,37,1,1,11,6,3,2,0.5454545454545454,0.2727272727272727,0.18181818181818182,20,11,1.8181818181818181,1.0,0.8181818181818181,12.92,12.64,1.1745454545454546,1.1490909090909092,0.025454545454545396,0.6436363636363637,12,1.0909090909090908,4,0.36363636363636365,7,2,3,2,0.2857142857142857,0.42857142857142855,0.2857142857142857,9,7,1.2857142857142858,1.0,0.2857142857142858,9.239999999999998,6.88,1.3199999999999998,0.9828571428571429,0.33714285714285697,-0.034285714285714065,9,1.2857142857142858,2,0.2857142857142857,0.5324675324675323,0.0,-0.14545454545454528,-0.1662337662337663,0.2597402597402597,48,23
2022-11-25 22:00:00,england,united states,4,16,12,1,1,12,6,4,2,0.5,0.3333333333333333,0.16666666666666666,21,10,1.75,0.8333333333333334,0.9166666666666666,14.860000000000001,11.08,1.2383333333333335,0.9233333333333333,0.31500000000000017,0.5116666666666666,16,1.3333333333333333,5,0.4166666666666667,13,6,3,4,0.46153846153846156,0.23076923076923078,0.3076923076923077,19,13,1.4615384615384615,1.0,0.46153846153846145,17.26,13.16,1.3276923076923077,1.0123076923076924,0.3153846153846154,0.13384615384615373,22,1.6923076923076923,5,0.38461538461538464,0.28846153846153855,-0.16666666666666663,-0.08935897435897422,0.08897435897435901,0.038461538461538436,22,84
2022-11-26 13:00:00,tunisia,australia,37,23,14,1,1,6,1,4,1,0.16666666666666666,0.6666666666666666,0.16666666666666666,2,2,0.3333333333333333,0.3333333333333333,0.0,4.9,5.3,0.8166666666666668,0.8833333333333333,-0.06666666666666654,-0.4833333333333334,13,2.1666666666666665,4,0.6666666666666666,9,5,1,3,0.5555555555555556,0.1111111111111111,0.3333333333333333,14,9,1.5555555555555556,1.0,0.5555555555555556,13.0,12.2,1.4444444444444444,1.3555555555555554,0.08888888888888902,0.1111111111111111,18,2.0,5,0.5555555555555556,-1.2222222222222223,-0.6666666666666667,-0.6277777777777777,0.4722222222222221,-0.38888888888888895,72,4
2022-11-26 16:00:00,poland,saudi arabia,24,63,39,1,1,7,1,2,4,0.14285714285714285,0.2857142857142857,0.5714285714285714,6,11,0.8571428571428571,1.5714285714285714,-0.7142857142857143,8.66,13.209999999999999,1.237142857142857,1.887142857142857,-0.6499999999999999,-0.38,17,2.4285714285714284,2,0.2857142857142857,11,5,2,4,0.45454545454545453,0.18181818181818182,0.36363636363636365,12,12,1.0909090909090908,1.0909090909090908,0.0,13.71,15.370000000000001,1.2463636363636363,1.3972727272727274,-0.1509090909090911,-0.15545454545454554,30,2.727272727272727,2,0.18181818181818182,-0.23376623376623373,0.48051948051948057,-0.00922077922077924,-0.48987012987012957,-0.3116883116883117,54,68
2022-11-26 19:00:00,france,denmark,3,20,17,1,1,13,7,4,2,0.5384615384615384,0.3076923076923077,0.15384615384615385,20,11,1.5384615384615385,0.8461538461538461,0.6923076923076924,22.78,15.11,1.7523076923076923,1.1623076923076923,0.5900000000000001,-0.21384615384615394,17,1.3076923076923077,5,0.38461538461538464,7,0,4,3,0.0,0.5714285714285714,0.42857142857142855,3,7,0.42857142857142855,1.0,-0.5714285714285714,6.93,8.74,0.99,1.2485714285714287,-0.2585714285714287,-0.5614285714285714,14,2.0,2,0.2857142857142857,1.10989010989011,-0.15384615384615385,0.7623076923076924,0.0862637362637364,0.5384615384615384,24,20
2022-11-26 22:00:00,argentina,mexico,2,17,15,1,1,11,7,3,1,0.6363636363636364,0.2727272727272727,0.09090909090909091,21,9,1.9090909090909092,0.8181818181818182,1.0909090909090908,24.0,7.75,2.1818181818181817,0.7045454545454546,1.477272727272727,-0.2727272727272727,8,0.7272727272727273,6,0.5454545454545454,12,7,3,2,0.5833333333333334,0.25,0.16666666666666666,13,7,1.0833333333333333,0.5833333333333334,0.4999999999999999,17.79,8.73,1.4825,0.7275,0.7549999999999999,-0.3991666666666666,29,2.4166666666666665,7,0.5833333333333334,0.8257575757575759,0.23484848484848486,0.6993181818181817,0.02295454545454545,0.05303030303030298,2,53
2022-11-27 13:00:00,japan,costa rica,12,41,29,1,0,9,6,1,2,0.6666666666666666,0.1111111111111111,0.2222222222222222,19,11,2.111111111111111,1.2222222222222223,0.8888888888888888,18.4,13.0,2.0444444444444443,1.4444444444444444,0.5999999999999999,0.06666666666666682,17,1.8888888888888888,0,0.0,8,2,3,3,0.25,0.375,0.375,7,17,0.875,2.125,-1.25,3.37,19.240000000000002,0.42125,2.4050000000000002,-1.9837500000000001,0.45375,20,2.5,3,0.375,1.2361111111111112,-0.9027777777777777,1.6231944444444442,0.9605555555555558,0.41666666666666663,38,17
2022-11-27 16:00:00,belgium,morocco,8,15,7,1,1,7,2,2,3,0.2857142857142857,0.2857142857142857,0.42857142857142855,3,4,0.42857142857142855,0.5714285714285714,-0.14285714285714285,9.370000000000001,7.99,1.3385714285714287,1.1414285714285715,0.1971428571428573,-0.9100000000000001,15,2.142857142857143,4,0.5714285714285714,11,5,3,3,0.45454545454545453,0.2727272727272727,0.2727272727272727,11,8,1.0,0.7272727272727273,0.2727272727272727,12.6,11.8,1.1454545454545455,1.0727272727272728,0.07272727272727275,-0.14545454545454542,16,1.4545454545454546,6,0.5454545454545454,-0.5714285714285714,-0.1558441558441559,0.19311688311688324,-0.06870129870129871,-0.16883116883116883,6,54
2022-11-27 19:00:00,croatia,canada,11,36,25,1,1,10,2,6,2,0.2,0.6,0.2,11,13,1.1,1.3,-0.19999999999999996,13.549999999999999,15.370000000000001,1.355,1.5370000000000001,-0.18200000000000016,-0.2549999999999999,24,2.4,2,0.2,11,3,4,4,0.2727272727272727,0.36363636363636365,0.36363636363636365,13,11,1.1818181818181819,1.0,0.18181818181818188,14.19,10.75,1.29,0.9772727272727273,0.31272727272727274,-0.10818181818181814,22,2.0,5,0.45454545454545453,-0.08181818181818179,0.30000000000000004,0.06499999999999995,-0.5597272727272729,-0.0727272727272727,15,12
2022-11-27 22:00:00,spain,germany,1,10,9,1,1,11,8,2,1,0.7272727272727273,0.18181818181818182,0.09090909090909091,24,7,2.1818181818181817,0.6363636363636364,1.5454545454545454,18.93,10.469999999999999,1.720909090909091,0.9518181818181817,0.7690909090909093,0.46090909090909093,17,1.5454545454545454,5,0.45454545454545453,8,4,2,2,0.5,0.25,0.25,17,9,2.125,1.125,1.0,19.94,7.79,2.4925,0.97375,1.5187500000000003,-0.36750000000000016,15,1.875,2,0.25,0.05681818181818166,-0.48863636363636365,-0.7715909090909092,0.02193181818181833,0.2272727272727273,65,30
2022-11-28 16:00:00,south korea,ghana,19,68,49,1,1,11,5,3,3,0.45454545454545453,0.2727272727272727,0.2727272727272727,18,15,1.6363636363636365,1.3636363636363635,0.27272727272727293,18.4,16.5,1.6727272727272726,1.5,0.17272727272727262,-0.03636363636363624,25,2.272727272727273,3,0.2727272727272727,6,1,2,3,0.16666666666666666,0.3333333333333333,0.5,10,13,1.6666666666666667,2.1666666666666665,-0.4999999999999998,8.100000000000001,11.3,1.3500000000000003,1.8833333333333335,-0.5333333333333332,0.31666666666666643,17,2.8333333333333335,0,0.0,-0.030303030303030276,-0.803030303030303,0.3227272727272723,0.3833333333333335,0.28787878787878785,64,31
2022-11-28 19:00:00,brazil,switzerland,6,21,15,1,1,9,4,4,1,0.4444444444444444,0.4444444444444444,0.1111111111111111,13,5,1.4444444444444444,0.5555555555555556,0.8888888888888888,18.32,5.34,2.035555555555556,0.5933333333333333,1.4422222222222225,-0.5911111111111111,13,1.4444444444444444,4,0.4444444444444444,9,4,3,2,0.4444444444444444,0.3333333333333333,0.2222222222222222,13,13,1.4444444444444444,1.4444444444444444,0.0,12.38,10.25,1.3755555555555556,1.1388888888888888,0.2366666666666668,0.0688888888888888,22,2.4444444444444446,2,0.2222222222222222,0.0,-0.8888888888888888,0.6600000000000001,0.5455555555555556,0.0,8,77
2022-11-28 22:00:00,portugal,uruguay,5,13,8,1,1,10,5,2,3,0.5,0.2,0.3,17,9,1.7,0.9,0.7999999999999999,17.36,11.04,1.736,1.1039999999999999,0.6320000000000001,-0.03599999999999994,17,1.7,4,0.4,8,4,2,2,0.5,0.25,0.25,11,4,1.375,0.5,0.875,11.36,6.370000000000001,1.42,0.7962500000000001,0.6237499999999998,-0.04499999999999993,16,2.0,5,0.625,0.32499999999999996,0.4,0.31600000000000006,-0.30774999999999975,0.0,55,85
2022-11-29 18:00:00,ecuador,senegal,44,18,26,1,1,7,2,3,2,0.2857142857142857,0.42857142857142855,0.2857142857142857,9,7,1.2857142857142858,1.0,0.2857142857142858,9.239999999999998,6.88,1.3199999999999998,0.9828571428571429,0.33714285714285697,-0.034285714285714065,9,1.2857142857142858,2,0.2857142857142857,8,5,1,2,0.625,0.125,0.25,14,9,1.75,1.125,0.625,13.1,7.9,1.6375,0.9875,0.6499999999999999,0.11250000000000004,14,1.75,2,0.25,-0.4642857142857142,-0.125,-0.3175000000000001,0.004642857142857171,-0.3392857142857143,20,70
2022-11-29 18:00:00,netherlands,qatar,7,53,46,1,1,11,6,3,2,0.5454545454545454,0.2727272727272727,0.18181818181818182,20,11,1.8181818181818181,1.0,0.8181818181818181,12.92,12.64,1.1745454545454546,1.1490909090909092,0.025454545454545396,0.6436363636363637,12,1.0909090909090908,4,0.36363636363636365,11,6,2,3,0.5454545454545454,0.18181818181818182,0.2727272727272727,18,13,1.6363636363636365,1.1818181818181819,0.4545454545454546,17.95,13.57,1.6318181818181818,1.2336363636363636,0.3981818181818182,0.00454545454545461,24,2.1818181818181817,3,0.2727272727272727,0.18181818181818166,-0.18181818181818188,-0.4572727272727273,0.08454545454545448,0.0,48,66
2022-11-29 22:00:00,wales,england,30,4,26,0,1,3,0,1,2,0.0,0.3333333333333333,0.6666666666666666,1,6,0.3333333333333333,2.0,-1.6666666666666667,2.7,4.6,0.9,1.5333333333333332,-0.6333333333333332,-0.5666666666666668,4,1.3333333333333333,0,0.0,12,6,4,2,0.5,0.3333333333333333,0.16666666666666666,21,10,1.75,0.8333333333333334,0.9166666666666666,14.860000000000001,11.08,1.2383333333333335,0.9233333333333333,0.31500000000000017,0.5116666666666666,16,1.3333333333333333,5,0.4166666666666667,-1.4166666666666667,1.1666666666666665,-0.3383333333333335,-0.6099999999999999,-0.5,80,26
2022-11-29 22:00:00,iran,united states,26,16,10,1,1,9,5,1,3,0.5555555555555556,0.1111111111111111,0.3333333333333333,16,13,1.7777777777777777,1.4444444444444444,0.33333333333333326,16.6,11.700000000000001,1.8444444444444446,1.3,0.5444444444444445,-0.06666666666666682,19,2.111111111111111,3,0.3333333333333333,13,6,3,4,0.46153846153846156,0.23076923076923078,0.3076923076923077,19,13,1.4615384615384615,1.0,0.46153846153846145,17.26,13.16,1.3276923076923077,1.0123076923076924,0.3153846153846154,0.13384615384615373,22,1.6923076923076923,5,0.38461538461538464,0.3162393162393162,0.4444444444444444,0.5167521367521368,-0.2876923076923077,0.09401709401709402,34,84
2022-11-30 18:00:00,australia,denmark,23,20,3,1,1,9,5,1,3,0.5555555555555556,0.1111111111111111,0.3333333333333333,14,9,1.5555555555555556,1.0,0.5555555555555556,13.0,12.2,1.4444444444444444,1.3555555555555554,0.08888888888888902,0.1111111111111111,18,2.0,5,0.5555555555555556,7,0,4,3,0.0,0.5714285714285714,0.42857142857142855,3,7,0.42857142857142855,1.0,-0.5714285714285714,6.93,8.74,0.99,1.2485714285714287,-0.2585714285714287,-0.5614285714285714,14,2.0,2,0.2857142857142857,1.126984126984127,0.0,0.45444444444444443,-0.10698412698412674,0.5555555555555556,3,20
2022-11-30 18:00:00,tunisia,france,37,3,34,1,1,6,1,4,1,0.16666666666666666,0.6666666666666666,0.16666666666666666,2,2,0.3333333333333333,0.3333333333333333,0.0,4.9,5.3,0.8166666666666668,0.8833333333333333,-0.06666666666666654,-0.4833333333333334,13,2.1666666666666665,4,0.6666666666666666,13,7,4,2,0.5384615384615384,0.3076923076923077,0.15384615384615385,20,11,1.5384615384615385,0.8461538461538461,0.6923076923076924,22.78,15.11,1.7523076923076923,1.1623076923076923,0.5900000000000001,-0.21384615384615394,17,1.3076923076923077,5,0.38461538461538464,-1.2051282051282053,-0.5128205128205128,-0.9356410256410256,0.27897435897435896,-0.3717948717948718,72,27
2022-11-30 22:00:00,saudi arabia,mexico,63,17,46,1,1,11,5,2,4,0.45454545454545453,0.18181818181818182,0.36363636363636365,12,12,1.0909090909090908,1.0909090909090908,0.0,13.71,15.370000000000001,1.2463636363636363,1.3972727272727274,-0.1509090909090911,-0.15545454545454554,30,2.727272727272727,2,0.18181818181818182,12,7,3,2,0.5833333333333334,0.25,0.16666666666666666,13,7,1.0833333333333333,0.5833333333333334,0.4999999999999999,17.79,8.73,1.4825,0.7275,0.7549999999999999,-0.3991666666666666,29,2.4166666666666665,7,0.5833333333333334,0.007575757575757569,0.5075757575757575,-0.2361363636363636,-0.6697727272727274,-0.12878787878787884,58,53
2022-11-30 22:00:00,poland,argentina,24,2,22,1,1,7,1,2,4,0.14285714285714285,0.2857142857142857,0.5714285714285714,6,11,0.8571428571428571,1.5714285714285714,-0.7142857142857143,8.66,13.209999999999999,1.237142857142857,1.887142857142857,-0.6499999999999999,-0.38,17,2.4285714285714284,2,0.2857142857142857,11,7,3,1,0.6363636363636364,0.2727272727272727,0.09090909090909091,21,9,1.9090909090909092,0.8181818181818182,1.0909090909090908,24.0,7.75,2.1818181818181817,0.7045454545454546,1.477272727272727,-0.2727272727272727,8,0.7272727272727273,6,0.5454545454545454,-1.051948051948052,0.7532467532467532,-0.9446753246753246,-1.1825974025974024,-0.4935064935064935,54,3
